"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,"Seed Hatchery","Musistic","215,000","angel","2014-01-31","Details",NA
"2",2,"Mergelane","Cabsolutely","95,000","seed","2014-10-01","Details",NA
"3",3,"500startups","Preteckt","25,000","convertible_note","2015-05-04","Details",NA
"4",4,"Seed Hatchery","Musistic","15,000","seed","2013-02-01","Details",NA
"5",1,"Seed Hatchery","ScrewPulp","330,000","seed","2014-02-02","Details",NA
"6",2,"Upstart Memphis","GemPhones","","seed","2013-10-24","Details",NA
"7",3,"Upstart Memphis","Stylecrook","","seed","2013-10-24","Details",NA
"8",4,"Seed Hatchery","MentorMe","175,000","seed","2014-02-03","Details",NA
"9",5,"Upstart Memphis","Artwardly","","seed","2013-10-24","Details",NA
